# direction, speed
1.978908333329999891e+02 2.250404163999999874e+00
1.538629166670000075e+02 2.988504165999999795e+00
1.411312499999999943e+02 3.073966668000000180e+00
1.444466666669999881e+02 2.736745834000000155e+00
1.422791666669999984e+02 3.020766667000000183e+00
1.399512499999999875e+02 3.752433336999999813e+00
1.429541666670000097e+02 3.518233335000000128e+00
1.516916666669999927e+02 3.220741666999999975e+00
1.424833333329999903e+02 3.024579166000000097e+00
1.431624999999999943e+02 3.293591666999999834e+00
1.428687500000000057e+02 3.653500005000000161e+00
1.514037500000000023e+02 3.292158335999999963e+00
1.463100000000000023e+02 3.197904169000000074e+00
1.552050000000000125e+02 2.706287500999999818e+00
1.530470833329999891e+02 2.658304165000000108e+00
1.840841666670000052e+02 3.050537498000000181e+00
1.516929166669999915e+02 3.323704167999999903e+00
1.456674999999999898e+02 3.154279169000000049e+00
1.530483333329999880e+02 2.823583329999999947e+00
1.425412499999999909e+02 3.279250000000000220e+00
1.454954166670000006e+02 3.786725002999999923e+00
1.438858333329999937e+02 3.888366673000000162e+00
1.471837500000000034e+02 3.867904173999999973e+00
1.466108333329999880e+02 3.893350007000000002e+00
1.541324999999999932e+02 3.605895836000000187e+00
1.513741666669999972e+02 3.740154173000000082e+00
1.575429166669999859e+02 3.851254174999999780e+00
1.652554166669999915e+02 4.300650004000000415e+00
1.634658333330000062e+02 4.230912500999999715e+00
1.684033333330000062e+02 4.515358337000000333e+00
1.814383333330000028e+02 4.589795832000000075e+00
1.750033333330000005e+02 4.519216667000000243e+00
1.801362499999999898e+02 4.603058335000000056e+00
1.783245833329999925e+02 3.976141666999999824e+00
1.766649999999999920e+02 4.433983334999999748e+00
1.755458333329999903e+02 4.419162507000000240e+00
1.746754166670000075e+02 4.694287501999999890e+00
1.711629166669999904e+02 5.118687498999999974e+00
1.724495833329999925e+02 4.996641662000000039e+00
1.723370833330000096e+02 5.343958325000000009e+00
1.715758333329999914e+02 5.421816665999999785e+00
1.670979166669999927e+02 5.481795833999999701e+00
1.678391666670000006e+02 5.609333331000000200e+00
1.688633333330000141e+02 5.284199999000000147e+00
1.676783333330000119e+02 5.065304169000000023e+00
1.674454166669999893e+02 5.530308334999999964e+00
1.718095833330000062e+02 5.312558336000000381e+00
1.738037500000000080e+02 4.897958334000000136e+00
1.723945833330000141e+02 5.012820836999999585e+00
1.750945833330000028e+02 4.839649999999999785e+00
1.778633333330000141e+02 5.151675004000000335e+00
1.817408333330000119e+02 5.051650002999999778e+00
1.874362500000000011e+02 5.115858333000000258e+00
1.838766666669999950e+02 5.882483334999999869e+00
1.894395833330000016e+02 6.138324994000000423e+00
1.881924999999999955e+02 6.219558329999999913e+00
1.917162500000000023e+02 6.065666663000000014e+00
1.917866666669999915e+02 5.808466665000000084e+00
1.890829166670000063e+02 5.477554171000000416e+00
1.925479166670000097e+02 5.416645829000000134e+00
1.918591666670000109e+02 5.581475002000000352e+00
1.930708333329999959e+02 5.719337503000000211e+00
1.969458333329999959e+02 5.557958336999999638e+00
2.005825000000000102e+02 5.846166667000000317e+00
1.994029166669999995e+02 5.774141662999999980e+00
2.019774999999999920e+02 5.974937502000000400e+00
1.995908333330000062e+02 5.934554164999999770e+00
1.995875000000000057e+02 5.680412492000000313e+00
2.004745833329999982e+02 5.461004164000000216e+00
2.003054166670000029e+02 5.094929161999999678e+00
1.988533333329999948e+02 5.112087499000000257e+00
1.968433333330000039e+02 4.924529167000000207e+00
1.906579166669999950e+02 4.963729167000000331e+00
1.929291666670000041e+02 4.810808337000000101e+00
1.923241666669999859e+02 4.981720830999999627e+00
1.908441666669999961e+02 4.931245833000000189e+00
1.932924999999999898e+02 5.085575001999999678e+00
2.018929166670000086e+02 4.941475002999999866e+00
1.998708333330000073e+02 5.041220834999999845e+00
1.924550000000000125e+02 4.803954163000000221e+00
1.970437499999999886e+02 5.259870836000000160e+00
2.029033333330000062e+02 5.027458332000000141e+00
2.043533333329999948e+02 5.287204164000000262e+00
2.047583333329999959e+02 5.599354170999999880e+00
2.027308333329999925e+02 5.764375000000000249e+00
2.020508333330000141e+02 6.147870833999999896e+00
1.962804166669999972e+02 6.280004163000000084e+00
2.003029166670000052e+02 6.732050000000000090e+00
2.108012500000000102e+02 6.417508334999999953e+00
2.060745833329999925e+02 6.028562492999999911e+00
2.021541666669999984e+02 6.531237503999999916e+00
2.078829166669999893e+02 6.897079169000000398e+00
2.069591666670000052e+02 6.913895836000000017e+00
2.058579166670000120e+02 7.194820829000000195e+00
2.088716666669999995e+02 6.965300003000000295e+00
2.065141666670000120e+02 7.238987499000000270e+00
2.014575000000000102e+02 7.052416670000000387e+00
1.987770833330000073e+02 7.418758340000000118e+00
2.025579166670000006e+02 7.030204165999999866e+00
2.049987500000000011e+02 7.298337498000000423e+00
2.075670833329999994e+02 7.599554170000000219e+00
2.058295833329999880e+02 7.447787502999999809e+00
2.090850000000000080e+02 7.407458338999999725e+00
2.104908333330000119e+02 7.493837508000000369e+00
2.086645833329999959e+02 7.750991670000000333e+00
2.062833333330000016e+02 7.731587516000000271e+00
2.038970833330000119e+02 7.321504169999999867e+00
2.065991666669999915e+02 7.829291668999999843e+00
2.077020833329999903e+02 7.882770841000000139e+00
2.070912500000000023e+02 8.105299999999999727e+00
2.070649999999999977e+02 7.985266674000000009e+00
2.069837499999999864e+02 7.885316665999999586e+00
2.058033333330000119e+02 8.078612508000000858e+00
2.054158333329999948e+02 8.395658335000000250e+00
2.062524999999999977e+02 8.355416673000000571e+00
2.054262500000000102e+02 8.315812511000000740e+00
2.069687500000000000e+02 8.312204181000000247e+00
2.055495833329999869e+02 8.650579160999999573e+00
2.039575000000000102e+02 8.904466660000000644e+00
2.040841666670000052e+02 8.895716659999999720e+00
2.052129166670000018e+02 8.829862499000000753e+00
2.067791666669999984e+02 9.007599993999999555e+00
2.069691666669999961e+02 9.263158330999999635e+00
2.080374999999999943e+02 9.545779160000000374e+00
2.096183333330000096e+02 9.608158331000000274e+00
2.076479166670000041e+02 9.820879160000000496e+00
2.089079166669999950e+02 9.675508341000000456e+00
2.127612499999999898e+02 9.651416666999999450e+00
2.126825000000000045e+02 9.782258332999999695e+00
2.146991666669999859e+02 9.677258338999999765e+00
2.170708333329999959e+02 9.857941657999999663e+00
2.184758333329999971e+02 9.650179160000000422e+00
2.193395833330000073e+02 9.279100005000000095e+00
2.220554166670000029e+02 9.450054166999999339e+00
2.231166666670000041e+02 9.216237500000000082e+00
2.212016666670000120e+02 9.386370834999999246e+00
2.239091666669999938e+02 9.348345823000000721e+00
2.274354166669999984e+02 9.384425003000000487e+00
2.279316666670000018e+02 9.425887502000000140e+00
2.303274999999999864e+02 9.061104160999999380e+00
2.325416666669999870e+02 9.181220837999999773e+00
2.328391666670000006e+02 8.802745838999999961e+00
2.326133333330000141e+02 8.508191668000000263e+00
2.282670833329999880e+02 8.537783343999999275e+00
2.265520833330000130e+02 8.494837506999999732e+00
2.289162499999999909e+02 8.304237492000000387e+00
2.275341666669999938e+02 8.449424994999999328e+00
2.286995833329999925e+02 8.638170838000000629e+00
2.283104166669999984e+02 8.689841669999999851e+00
2.258025000000000091e+02 8.731429169000000101e+00
2.263712500000000034e+02 8.488337488000000874e+00
2.272608333329999937e+02 8.858854152999999343e+00
2.293112500000000011e+02 8.575354158999999754e+00
2.285241666670000029e+02 8.467179166999999396e+00
2.303641666670000063e+02 8.630195842999999201e+00
2.307437500000000057e+02 8.646712496999999331e+00
2.320875000000000057e+02 8.691058329000000526e+00
2.358920833329999880e+02 8.905020845999999324e+00
2.348016666670000063e+02 8.770891663000000449e+00
2.323762499999999989e+02 8.405212513000000385e+00
2.284233333329999880e+02 8.822616677999999268e+00
2.308683333330000096e+02 9.506279163000000310e+00
2.315070833329999971e+02 9.441975001999999506e+00
2.286487500000000068e+02 9.808429169000000059e+00
2.261066666670000131e+02 9.917054162999999534e+00
2.257833333330000016e+02 9.380062504999999717e+00
2.330933333330000039e+02 9.237445827000000165e+00
2.279833333329999903e+02 9.023887509999999779e+00
2.295804166670000086e+02 9.009066654999999813e+00
2.256629166669999904e+02 9.427783335000000875e+00
2.310016666669999950e+02 9.588704162999999170e+00
2.282670833329999880e+02 9.274879169000000090e+00
2.273779166669999938e+02 9.550541670999999511e+00
2.253754166669999961e+02 9.913429173000000816e+00
2.234012500000000045e+02 1.018662917099999987e+01
2.250124999999999886e+02 9.778016663000000719e+00
2.290866666670000029e+02 1.013289582600000038e+01
2.297895833329999959e+02 1.008824167999999943e+01
2.298883333329999914e+02 1.004071250199999987e+01
2.298383333330000085e+02 9.831658323999999283e+00
2.297645833329999903e+02 9.780712487000000621e+00
2.307091666670000052e+02 9.642470836999999406e+00
2.339449999999999932e+02 9.528641664000000233e+00
2.339099999999999966e+02 9.826062498000000645e+00
2.358783333330000005e+02 1.000938749500000036e+01
2.369950000000000045e+02 9.992808329000000711e+00
2.395062499999999943e+02 9.686716660000000090e+00
2.389862500000000125e+02 9.959191660000000113e+00
2.360120833329999925e+02 1.018955416999999919e+01
2.371674999999999898e+02 9.775233332000000885e+00
2.341629166669999904e+02 9.619520835999999520e+00
2.329587500000000091e+02 9.940208340999999947e+00
2.347204166669999950e+02 9.728779159000000121e+00
2.343129166669999961e+02 1.007193333100000032e+01
2.323866666669999859e+02 1.003432917599999996e+01
2.332216666669999938e+02 9.722116674000000458e+00
2.339741666669999915e+02 9.992870840000000143e+00
2.333495833329999982e+02 1.007727500100000029e+01
2.345383333329999971e+02 9.780854168999999487e+00
2.353300000000000125e+02 9.613833318999999378e+00
2.371299999999999955e+02 9.829116672999999693e+00
2.371466666670000052e+02 9.679275011999999734e+00
2.372162500000000023e+02 9.793529168999999257e+00
2.380433333329999925e+02 9.684658322000000652e+00
2.384912500000000080e+02 9.537462487999999183e+00
2.396125000000000114e+02 9.605616659000000723e+00
2.394449999999999932e+02 9.382799995999999254e+00
2.401550000000000011e+02 9.522829167999999456e+00
2.457662500000000136e+02 9.391108322999999203e+00
2.490649999999999977e+02 9.703345845999999497e+00
2.498187499999999943e+02 9.547245820000000549e+00
2.489654166669999995e+02 9.470500003999999805e+00
2.518274999999999864e+02 9.593766666000000498e+00
2.529958333330000073e+02 9.124958330000000117e+00
2.538737500000000011e+02 9.279191675999999944e+00
2.549195833329999914e+02 8.912495845000000472e+00
2.552725000000000080e+02 8.882079171000000883e+00
2.534541666670000097e+02 8.986470828999999938e+00
2.532466666669999995e+02 8.815762505000000360e+00
2.545466666670000109e+02 8.984266671000000315e+00
2.550200000000000102e+02 8.634691665000000071e+00
2.552750000000000057e+02 7.881904171999999598e+00
2.584133333330000255e+02 7.971245834000000308e+00
2.698370833330000096e+02 8.707137504000000305e+00
2.741291666669999927e+02 8.369975007000000744e+00
2.733883333329999914e+02 8.795283338999999145e+00
2.782341666670000109e+02 8.654174996000000064e+00
2.744175000000000182e+02 8.243358338000000174e+00
2.693520833329999959e+02 8.714245848999999211e+00
2.628183333329999982e+02 9.091412490999999818e+00
2.583412500000000023e+02 8.757962493000000848e+00
2.543375000000000057e+02 8.918691654999999940e+00
2.513383333330000085e+02 8.447183337000000236e+00
2.502012499999999875e+02 8.388462503999999598e+00
2.495937500000000000e+02 8.343420829999999455e+00
2.499945833330000085e+02 8.448958337000000540e+00
2.481979166669999870e+02 7.896145844000000302e+00
2.465066666669999904e+02 7.961712504000000301e+00
2.488795833329999994e+02 7.992000001000000076e+00
2.546299999999999955e+02 8.004258333999999309e+00
2.519708333330000016e+02 7.981133346000000017e+00
2.484779166669999881e+02 7.923100020999999771e+00
2.486166666670000041e+02 7.913474998999999954e+00
2.488854166669999870e+02 8.244791666999999435e+00
2.483425000000000011e+02 8.099091668999999882e+00
2.498862499999999898e+02 7.842254173999999800e+00
2.479379166669999961e+02 8.360370832999999280e+00
2.500933333330000039e+02 8.859695847999999430e+00
2.486208333330000073e+02 8.251758352999999602e+00
2.487691666670000075e+02 8.071129172999999213e+00
2.522216666669999938e+02 7.877408345000000089e+00
2.573420833330000050e+02 8.385320839000000248e+00
2.546579166669999950e+02 8.567099992999999358e+00
2.532624999999999886e+02 8.873495822000000643e+00
2.560174999999999841e+02 8.342429177999999723e+00
2.605333333329999732e+02 7.345770832000000361e+00
2.638324999999999818e+02 8.235458336000000656e+00
2.632279166669999881e+02 8.878462499999999480e+00
2.634966666669999995e+02 7.193070842000000020e+00
2.603479166669999927e+02 6.617545834999999599e+00
2.547412500000000080e+02 6.465175005999999946e+00
2.575195833330000141e+02 6.601579178999999797e+00
2.677716666669999768e+02 6.999983332000000225e+00
2.702337499999999864e+02 6.969720835000000392e+00
2.715391666670000177e+02 6.662437504999999760e+00
2.763816666669999904e+02 6.513637497999999582e+00
2.731000000000000227e+02 5.844691663999999953e+00
2.707200000000000273e+02 5.972362494000000410e+00
2.745054166670000200e+02 6.438200002000000310e+00
2.772920833329999937e+02 6.732354167999999639e+00
2.720895833330000073e+02 6.622741669999999914e+00
2.683329166670000063e+02 6.649483327999999638e+00
2.662679166670000086e+02 6.504704162000000345e+00
2.647549999999999955e+02 6.819804170000000276e+00
2.676899999999999977e+02 6.796737497999999711e+00
2.699049999999999727e+02 6.424112496000000228e+00
2.668312500000000114e+02 6.111366670999999862e+00
2.624945833329999800e+02 5.888391673000000104e+00
2.557979166670000097e+02 6.188679161999999678e+00
2.584750000000000227e+02 5.839241664000000220e+00
2.587995833329999869e+02 5.892562493999999873e+00
2.594554166670000086e+02 5.802708332999999996e+00
2.655466666670000109e+02 5.892395832000000055e+00
2.597912499999999909e+02 5.615050004000000428e+00
2.585450000000000159e+02 5.367191666000000083e+00
2.690112500000000182e+02 5.441541662999999751e+00
2.791125000000000114e+02 5.395429172000000051e+00
2.796737499999999841e+02 5.369733333000000108e+00
2.717633333329999914e+02 5.111091671999999697e+00
2.720425000000000182e+02 5.199337501999999667e+00
2.739766666670000177e+02 5.467358332999999959e+00
2.669579166670000063e+02 5.409204166000000313e+00
2.699233333330000164e+02 5.682716663999999973e+00
2.747666666669999813e+02 5.594733337000000084e+00
2.681562500000000000e+02 5.232129157000000141e+00
2.641091666670000109e+02 5.597479167000000366e+00
2.640445833329999914e+02 5.379570837000000161e+00
2.648920833330000164e+02 5.048341671000000197e+00
2.714912499999999795e+02 5.122754165999999998e+00
2.705108333329999937e+02 5.090920825999999622e+00
2.788366666669999745e+02 5.341054167000000241e+00
2.763120833329999755e+02 5.551912499000000167e+00
2.741858333330000050e+02 5.354562500000000114e+00
2.766808333330000096e+02 5.732670824999999581e+00
2.752883333330000255e+02 5.356858328000000391e+00
2.805970833330000005e+02 5.211995840000000157e+00
2.708179166670000200e+02 5.053995838999999712e+00
2.681170833329999823e+02 5.294320834999999725e+00
2.796108333330000164e+02 5.153529164000000051e+00
2.782099999999999795e+02 5.811504171000000163e+00
2.795287500000000023e+02 5.887287498000000063e+00
2.750366666670000200e+02 5.040024997999999812e+00
2.828079166669999722e+02 5.678720831999999774e+00
2.829191666670000131e+02 5.379858332000000409e+00
2.759041666670000268e+02 5.145750001999999768e+00
2.834241666670000086e+02 5.531520827999999668e+00
2.770870833330000096e+02 5.651254166000000190e+00
2.796766666670000063e+02 5.066883337000000154e+00
2.776391666669999836e+02 5.575924996000000355e+00
2.787645833330000187e+02 5.179395838999999668e+00
2.813650000000000091e+02 5.460375002000000144e+00
2.813700000000000045e+02 5.304904167000000115e+00
2.818270833330000187e+02 4.975641667999999740e+00
2.907795833330000050e+02 6.132837495000000416e+00
2.896404166670000109e+02 5.714737505999999634e+00
2.882791666670000268e+02 5.242233331000000440e+00
2.893737499999999727e+02 5.249570835000000102e+00
2.942704166670000063e+02 5.465066657999999578e+00
2.902587500000000205e+02 5.199270837000000256e+00
2.848479166669999927e+02 4.967208338999999917e+00
2.782295833329999937e+02 5.537137498999999963e+00
2.795500000000000114e+02 5.116312505999999871e+00
2.805887500000000045e+02 5.319808328999999780e+00
2.736558333329999755e+02 4.745141670999999839e+00
2.766037499999999909e+02 4.600041669000000333e+00
2.788266666669999836e+02 4.756179165999999903e+00
2.772208333329999732e+02 4.566070837999999910e+00
2.812649999999999864e+02 4.847525004999999609e+00
2.871512500000000045e+02 5.268370838000000056e+00
2.852612500000000182e+02 5.438608340000000041e+00
2.852124999999999773e+02 4.823358340000000410e+00
2.795691666669999904e+02 5.139487504999999956e+00
2.777854166669999927e+02 4.952812498000000119e+00
2.749658333329999778e+02 5.362729155000000247e+00
2.730362499999999955e+02 5.483629156000000116e+00
2.778341666669999768e+02 5.237595838999999920e+00
2.825912500000000023e+02 5.134725000999999622e+00
2.903974999999999795e+02 5.336212503999999690e+00
2.925749999999999886e+02 5.510366658999999778e+00
2.967437499999999773e+02 5.638508332999999872e+00
3.014158333330000232e+02 5.838912499000000089e+00
3.072229166669999927e+02 6.145625006000000390e+00
3.113395833330000073e+02 5.925137499999999946e+00
3.222699999999999818e+02 6.163749999000000201e+00
3.294820833329999914e+02 6.258687496000000294e+00
3.377825000000000273e+02 6.155487497000000197e+00
3.409266666670000063e+02 6.034483329999999590e+00
3.417599999999999909e+02 5.774004167000000187e+00
3.415295833330000050e+02 5.484620829999999891e+00
3.423258333329999914e+02 5.210658335999999835e+00
3.426399999999999864e+02 6.127883332999999766e+00
3.450395833329999959e+02 6.493362497999999761e+00
3.481220833329999778e+02 6.630266664999999726e+00
3.533100000000000023e+02 6.804829176000000146e+00
3.542112500000000068e+02 6.952054171000000338e+00
3.547845833330000005e+02 7.224700002999999704e+00
1.112916667000040105e+00 7.976850008999999631e+00
6.812916666999970339e+00 8.767333333999999923e+00
1.141416666699999993e+01 8.387829160000000783e+00
1.230874999999999986e+01 7.578016665999999901e+00
1.365833333299999985e+01 8.808449997000000309e+00
1.877874999999999872e+01 1.088565000700000063e+01
1.817666666699999922e+01 1.192495416500000083e+01
1.677250000000000085e+01 1.135151666800000037e+01
1.746499999999999986e+01 1.198291250699999999e+01
1.681541666700000093e+01 1.213860832900000020e+01
1.607041666699999993e+01 1.232924999399999955e+01
1.513041666700000043e+01 1.183629583699999976e+01
1.671499999999999986e+01 1.224613333299999951e+01
1.642958333300000007e+01 1.186967084099999958e+01
1.651416666700000135e+01 1.216217916199999927e+01
1.867125000000000057e+01 1.223199583799999957e+01
1.811874999999999858e+01 1.177904166299999922e+01
2.095374999999999943e+01 1.223401667199999920e+01
2.186791666699999936e+01 1.214775416099999994e+01
2.292208333299999978e+01 1.165207498800000074e+01
2.262166666699999951e+01 1.166516249600000066e+01
2.254583333300000092e+01 1.205710416800000040e+01
2.176166666700000007e+01 1.211822916899999925e+01
2.419708333299999836e+01 1.167556249399999935e+01
2.340333333299999907e+01 1.196652083100000041e+01
2.516625000000000156e+01 1.190974165599999957e+01
2.592249999999999943e+01 1.147351248800000079e+01
2.532166666699999880e+01 1.171738748900000004e+01
2.582708333300000092e+01 1.136284583199999965e+01
2.531333333299999921e+01 1.074223749599999955e+01
2.236333333299999993e+01 1.047860416500000014e+01
2.098499999999999943e+01 1.117562083900000047e+01
2.125541666699999865e+01 1.127193750300000019e+01
2.200583333300000177e+01 1.126754166099999921e+01
2.160666666699999894e+01 1.142659582399999962e+01
2.207458333299999964e+01 1.150972082500000049e+01
2.265458333300000149e+01 1.079429581499999991e+01
2.122125000000000128e+01 1.100137501200000045e+01
2.075041666699999965e+01 1.058554166999999957e+01
2.102083333299999879e+01 1.056022916899999942e+01
2.429458333299999850e+01 1.054430833700000036e+01
2.774041666700000164e+01 9.996195828999999478e+00
2.585000000000000142e+01 9.799858332999999533e+00
2.444333333300000177e+01 1.027987083400000046e+01
2.664458333299999993e+01 1.008144582299999925e+01
2.806374999999999886e+01 9.507883320999999555e+00
2.855999999999999872e+01 8.999799997000000218e+00
2.812083333300000021e+01 9.797270820999999685e+00
2.703791666700000107e+01 9.424866672000000278e+00
2.350250000000000128e+01 1.037970832699999946e+01
2.611250000000000071e+01 9.797629171000000525e+00
2.360041666700000107e+01 1.000219167000000020e+01
2.876041666700000121e+01 8.789650005000000377e+00
2.839750000000000085e+01 8.844462499000000477e+00
2.485583333299999964e+01 8.977254169000000061e+00
2.365833333300000163e+01 9.655400002000000370e+00
2.613625000000000043e+01 9.125612513000000092e+00
2.334083333299999907e+01 9.204116671999999610e+00
2.357083333299999950e+01 9.576966656999999827e+00
2.387000000000000099e+01 9.500741677000000607e+00
2.209874999999999901e+01 9.685087507000000429e+00
2.109041666699999951e+01 9.928720828999999526e+00
2.397041666699999851e+01 1.000867916500000021e+01
2.623624999999999829e+01 9.864487499000000881e+00
2.612249999999999872e+01 8.909945836000000341e+00
2.578458333300000049e+01 9.710412497000000087e+00
3.395750000000000313e+01 8.906554172999999963e+00
2.578624999999999901e+01 8.598670843000000730e+00
1.745250000000000057e+01 1.100883749800000011e+01
2.460999999999999943e+01 8.956737502999999379e+00
2.593750000000000000e+01 9.304645823999999621e+00
2.454333333299999964e+01 9.742112500999999369e+00
2.254833333299999865e+01 9.169612494000000780e+00
2.241708333300000078e+01 9.495324993000000546e+00
2.325250000000000128e+01 9.765637506999999218e+00
2.154208333300000078e+01 1.022144583400000073e+01
2.044000000000000128e+01 1.004519999999999946e+01
1.897333333299999936e+01 9.668341668000000055e+00
1.842166666700000022e+01 1.018167500799999914e+01
2.184750000000000014e+01 9.354933340000000541e+00
2.284916666699999865e+01 9.584541658999999214e+00
2.484708333300000049e+01 9.526891666999999231e+00
2.282208333299999836e+01 1.082157916499999928e+01
2.121708333300000149e+01 1.143572916799999994e+01
2.332250000000000156e+01 1.027941666199999915e+01
2.281875000000000142e+01 9.656574999000000048e+00
1.943666666700000079e+01 9.529799991999999165e+00
1.852458333299999893e+01 9.172120836999999582e+00
1.574791666700000015e+01 1.119396250399999992e+01
1.834083333299999907e+01 1.074967082500000082e+01
1.759708333300000049e+01 1.108743748899999915e+01
2.496791666700000079e+01 9.717195832999999894e+00
2.027833333299999907e+01 9.556620825999999624e+00
2.919500000000000028e+01 8.807262507000000795e+00
2.883833333300000135e+01 9.320666654000000051e+00
3.175750000000000028e+01 7.403645830000000316e+00
3.452875000000000227e+01 7.106166675999999960e+00
4.122874999999999801e+01 6.620800003000000267e+00
3.521124999999999972e+01 5.886641671999999659e+00
2.856041666699999837e+01 6.196854175000000353e+00
2.574833333300000149e+01 6.255883339999999571e+00
2.350499999999999901e+01 6.122554161000000050e+00
2.455708333300000135e+01 6.218720836000000141e+00
2.150041666699999965e+01 6.280799999000000078e+00
1.750166666699999851e+01 7.398841669000000287e+00
1.900375000000000014e+01 8.075154173999999685e+00
2.010958333299999978e+01 7.836220838000000022e+00
2.121666666699999837e+01 7.204604170999999724e+00
2.322041666699999851e+01 7.335862494999999761e+00
2.349500000000000099e+01 8.398387493999999620e+00
1.680666666699999823e+01 8.143387516000000659e+00
1.180833333300000021e+01 7.827908340999999659e+00
1.779916666700000150e+01 8.031462504000000280e+00
2.438666666700000007e+01 7.903991674000000245e+00
1.761833333299999893e+01 8.033166672000000119e+00
1.367999999999999972e+01 7.869787495999999827e+00
1.307000000000000028e+01 8.742787501000000461e+00
1.296166666699999936e+01 9.266700008000000821e+00
1.350999999999999979e+01 8.478962507000000315e+00
1.516541666700000057e+01 7.831100006999999863e+00
1.609666666700000093e+01 8.088050001999999239e+00
1.830416666700000050e+01 7.701166670000000103e+00
1.332291666699999944e+01 7.670266668000000010e+00
1.222874999999999979e+01 8.876166668999999843e+00
1.347499999999999964e+01 9.661366660000000550e+00
1.804749999999999943e+01 9.217824993000000688e+00
1.839666666700000164e+01 8.945400001999999517e+00
1.737041666700000064e+01 7.882425013999999841e+00
1.909833333299999936e+01 7.650112508000000311e+00
1.731333333299999921e+01 7.980683342999999930e+00
1.451166666700000007e+01 7.116933329000000086e+00
1.049166666700000050e+01 7.901287502999999823e+00
8.449583332999960561e+00 8.142387505000000303e+00
3.982499999999959961e+00 7.883541670999999695e+00
1.082083333000009917e+00 8.561370832999999791e+00
3.596620833329999982e+02 9.422174999999999301e+00
2.146666666999979878e+00 8.079391677000000271e+00
7.899999999999979927e+00 7.996341672999999872e+00
1.026208333299999964e+01 8.796020840000000618e+00
1.197000000000000064e+01 8.222554170000000440e+00
1.077458333300000071e+01 7.912208339000000201e+00
9.527916666999999507e+00 8.160625007000000153e+00
7.015416667000009987e+00 8.904158327999999401e+00
4.472916666999990021e+00 7.940233339999999806e+00
3.597875000000000227e+02 7.315650000999999847e+00
1.295416667000039990e+00 9.981441673000000847e+00
3.588591666670000109e+02 9.282529165999999776e+00
2.514166667000039990e+00 8.661424996999999237e+00
1.126666666700000086e+01 9.830945831999999385e+00
9.377499999999999503e+00 1.019143749400000054e+01
1.050750000000000028e+01 1.061302501199999959e+01
3.596508333329999800e+02 9.325070835000000002e+00
3.573195833330000255e+02 9.775654173999999585e+00
3.595358333330000278e+02 1.014116248999999925e+01
3.593424999999999727e+02 8.331912501999999776e+00
3.563450000000000273e+02 7.611604166000000227e+00
4.376250000000029949e+00 8.062658341000000561e+00
3.888749999999959961e+00 8.734025002999999288e+00
5.295416667000040434e+00 9.154416677000000391e+00
2.934166666999999951e+00 9.013595836000000361e+00
1.610833332999960010e+00 9.446862509000000685e+00
7.824583332999959673e+00 8.498954167000000837e+00
5.530416666999999897e+00 8.796349997000000087e+00
3.544712499999999977e+02 9.322841666000000416e+00
3.888333332999990066e+00 8.808887503999999424e+00
7.496666667000000395e+00 8.004799999999999471e+00
3.483333333000020016e+00 7.232466667999999821e+00
3.560308333329999755e+02 9.509758336000000867e+00
3.592804166669999972e+02 9.505683324999999684e+00
1.037416666700000079e+01 9.264900003999999356e+00
8.752083332999969656e+00 7.029058337000000378e+00
3.650000000000089839e-01 6.190720831000000146e+00
3.531541666670000268e+02 5.814412504999999953e+00
3.471537500000000023e+02 5.071200003999999595e+00
3.514024999999999750e+02 5.282424995999999595e+00
3.369166666670000154e+02 8.850058332999999777e+00
3.310170833330000164e+02 8.459179170000000525e+00
3.285312500000000000e+02 7.347379165000000434e+00
3.309058333329999755e+02 6.930187495000000197e+00
3.365033333330000005e+02 6.967587498000000323e+00
3.409670833330000050e+02 6.398337495999999902e+00
3.369541666669999813e+02 5.958158336000000332e+00
3.378504166669999904e+02 5.645604168000000200e+00
3.370595833329999778e+02 5.815599999999999881e+00
3.443137500000000273e+02 5.952749997999999820e+00
2.961666667000030007e+00 7.082537501000000013e+00
4.600000000000359912e-01 6.459720833000000439e+00
3.588420833330000050e+02 6.223662496000000210e+00
3.521641666670000177e+02 5.041712501000000124e+00
3.467795833330000050e+02 5.941770834999999806e+00
3.426616666670000200e+02 5.664216665999999734e+00
3.287966666670000109e+02 5.286145836000000209e+00
3.190649999999999977e+02 8.027241674000000771e+00
3.188012499999999818e+02 8.172825009000000307e+00
3.188541666670000154e+02 9.343562505999999601e+00
3.145933333329999755e+02 8.380383333999999351e+00
3.132845833330000005e+02 8.399124993999999234e+00
3.153420833330000050e+02 8.340941667999999254e+00
3.095020833329999732e+02 7.741229170000000437e+00
3.104700000000000273e+02 6.396500002999999879e+00
3.173991666669999745e+02 5.643520836000000429e+00
3.084225000000000136e+02 6.945045834000000085e+00
3.055158333329999891e+02 8.085512495999999771e+00
3.109804166669999859e+02 8.866474997999999275e+00
3.161850000000000023e+02 8.192291667999999305e+00
3.215124999999999886e+02 8.439987507999999750e+00
3.191641666670000177e+02 9.737670834999999414e+00
3.207054166670000086e+02 9.770329157999999126e+00
3.200375000000000227e+02 1.004473751399999948e+01
3.178479166669999927e+02 1.013603333400000039e+01
3.158899999999999864e+02 1.039326666900000085e+01
3.097287499999999909e+02 1.014392082700000053e+01
3.075570833329999800e+02 9.822725002000000316e+00
3.059850000000000136e+02 1.007644167099999954e+01
3.048224999999999909e+02 1.039374583200000046e+01
3.027904166669999881e+02 1.022113749799999916e+01
3.049225000000000136e+02 1.064002084900000078e+01
